"asset_id","filename","relative_path","category","format","dimensions","original_source","source_url","post_date_or_signal","source_context","people_shown","residential_or_commercial","service_work_shown","location","approximate_quality","possible_future_website_use","notes","duplicate_or_source_relationships","sha256"
"FB-RAW-122127431781229345","FB-RAW-745981369_122127431781229345_3825957262975747896_n.jpg","04-residential-work/installations/FB-RAW-745981369_122127431781229345_3825957262975747896_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127431781229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","6CBBA877A9E0C7C5D3DAEF0E4331B3AFDAC7605D647E1BB9B16544DF3B5729AF"
"FB-RAW-122127431763229345","FB-RAW-746073622_122127431763229345_5684496999758503290_n.jpg","04-residential-work/installations/FB-RAW-746073622_122127431763229345_5684496999758503290_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127431763229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","00AC610C04B73209EC2D6BD29019B2CB39E188168D76F708226A17401C5BFEC9"
"FB-RAW-122127621453229345","FB-RAW-746842818_122127621453229345_126061435957846384_n.jpg","03-vehicles/FB-RAW-746842818_122127621453229345_126061435957846384_n.jpg","company vehicle / truck","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127621453229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","No identifiable person required","General","Company vehicle / business presence","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Company vehicle shown; person identity not confirmed.","Distinct visible photo; exact-duplicate validation pending.","5B6E4E8EB81A62374F1DB45BA9B7620F2E275879A8C53DA8740395853E54BDD2"
"FB-RAW-122127518619229345","FB-RAW-746853459_122127518619229345_6731783480504585060_n.jpg","01-brand/branded-graphics/FB-RAW-746853459_122127518619229345_6731783480504585060_n.jpg","01-brand / branded-graphics","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127518619229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","74ED36A86EC032B2F440F99A355361E544558E899E85208D720A2300A30EF55B"
"FB-RAW-122127440205229345","FB-RAW-747191166_122127440205229345_6535756548051561398_n.jpg","03-vehicles/FB-RAW-747191166_122127440205229345_6535756548051561398_n.jpg","03-vehicles","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127440205229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","36C21D172564176E12667E414C3CC4C494C62E9A0A73B6877A5689F26B93EC89"
"FB-RAW-122127518643229345","FB-RAW-747744114_122127518643229345_1763440621646062666_n.jpg","02-team/family-business/FB-RAW-747744114_122127518643229345_1763440621646062666_n.jpg","02-team / family-business","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127518643229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","73B90E302D57F4D1B632200C4BB6E21530FF5F0390BF0C45E0C30271BD3BCF52"
"FB-RAW-122127518655229345","FB-RAW-747771357_122127518655229345_2812981222031815449_n.jpg","02-team/technicians/FB-RAW-747771357_122127518655229345_2812981222031815449_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127518655229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","989C10BD313C326D5D6DF9434DC0997D41C809F996E511487D4DFA74B95DB804"
"FB-RAW-122127861417229345","FB-RAW-748016293_122127861417229345_774183523174290885_n.jpg","04-residential-work/installations/FB-RAW-748016293_122127861417229345_774183523174290885_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127861417229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","5F931780234D66B42E1A1AF949978F144C2361C9C9587CF5092E23EA847C8CA6"
"FB-RAW-122127621465229345","FB-RAW-748133927_122127621465229345_8641883904072856545_n.jpg","04-residential-work/installations/FB-RAW-748133927_122127621465229345_8641883904072856545_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127621465229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","CBFBF5ECBA3FE14768BC2DE8F2DF8F59F2990179608152BDB2253AA1ADC2BA32"
"FB-RAW-122127861879229345","FB-RAW-751578503_122127861879229345_5759334882255337685_n.jpg","04-residential-work/mini-splits-heat-pumps/FB-RAW-751578503_122127861879229345_5759334882255337685_n.jpg","04-residential-work / mini-splits-heat-pumps","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127861879229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","6EF932A2479EDC3C77E3477DB954F7E7C5F136AE1D0F22090A6C3D12AB13E7E0"
"FB-RAW-122123994243229345","FB-RAW-720087417_122123994243229345_3351984841036238615_n.jpg","02-team/technicians/FB-RAW-720087417_122123994243229345_3351984841036238615_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123994243229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","AA13B46461F7ADE53B9D6337C0DE69159075410303E336F1E9356B6F8C8320BA"
"FB-RAW-122123991723229345","FB-RAW-721010791_122123991723229345_467552278213638606_n.jpg","04-residential-work/installations/FB-RAW-721010791_122123991723229345_467552278213638606_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123991723229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","2B0BF6D3D0FED1F3491B5BE303D6CB13F7FB777623AA71C724F67303B8CFD814"
